C,SETP.WORLD,DVD_DUDETAIL,AEMO,PUBLIC,2025/06/10,12:30:34,001749522634750,MONTHLY_ARCHIVE,001749522634750
I,PARTICIPANT_REGISTRATION,DUDETAIL,7,EFFECTIVEDATE,DUID,VERSIONNO,CONNECTIONPOINTID,VOLTLEVEL,REGISTEREDCAPACITY,AGCCAPABILITY,DISPATCHTYPE,MAXCAPACITY,STARTTYPE,NORMALLYONFLAG,PHYSICALDETAILSFLAG,SPINNINGRESERVEFLAG,AUTHORISEDBY,AUTHORISEDDATE,LASTCHANGED,INTERMITTENTFLAG,SEMISCHEDULE_FLAG,MAXRATEOFCHANGEUP,MAXRATEOFCHANGEDOWN,DISPATCHSUBTYPE,ADG_ID,MINCAPACITY,REGISTEREDMINCAPACITY,MAXRATEOFCHANGEUP_LOAD,MAXRATEOFCHANGEDOWN_LOAD,MAXSTORAGECAPACITY,STORAGEIMPORTEFFICIENCYFACTOR,STORAGEEXPORTEFFICIENCYFACTOR,MIN_RAMP_RATE_UP,MIN_RAMP_RATE_DOWN,LOAD_MIN_RAMP_RATE_UP,LOAD_MIN_RAMP_RATE_DOWN,AGGREGATED
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/02/20 00:00:00",MURR1-7,1,NMUR07,330,95,N,GENERATOR,95,"NOT DISPATCHED",,,N,BATCH,"2003/02/21 10:13:11","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/02/20 00:00:00",TUMUT3-5,1,NLTS35,330,250,N,GENERATOR,250,"NOT DISPATCHED",,,N,BATCH,"2003/02/21 10:13:15","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/05/27 00:00:00",MURAYNL2,1,NMURL2,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2003/05/27 10:46:06","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/05/27 00:00:00",MURR1-5,1,NMUR05,330,95,N,GENERATOR,95,"NOT DISPATCHED",,,N,BATCH,"2003/05/27 10:46:07","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/05/27 00:00:00",TUMUT2-4,1,NUTS24,330,71.6,N,GENERATOR,71.6,"NOT DISPATCHED",,,N,BATCH,"2003/05/27 10:46:13","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/06/17 00:00:00",TARONG#2,1,QTRN2,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"2003/06/17 10:56:44","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/07/22 00:00:00",UPPTUMUT,1,NUTS8,330,616,Y,GENERATOR,700,SLOW,,,Y,BATCH,"2003/07/22 14:16:06","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/07/22 00:00:00",PTH01,1,VPTH1,220,45,N,LOAD,55,"NOT DISPATCHED",Y,,N,BATCH,"2003/07/22 14:16:57","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/10/22 00:00:00",MURRAY,1,NMUR8,330,1500,Y,GENERATOR,1600,SLOW,,,Y,BATCH,"2003/10/22 14:29:41","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/10/22 00:00:00",TUMUT2-4,1,NUTS24,330,71.6,N,GENERATOR,71.6,"NOT DISPATCHED",,,N,BATCH,"2003/10/22 14:30:00","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/10/22 00:00:00",HUMEV,1,VHUM,66,29,N,GENERATOR,70,FAST,,,Y,BATCH,"2003/10/22 14:32:08","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/11/13 00:00:00",GSTONE5,1,QGLD5,275,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"2003/11/13 11:47:19","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/12/02 00:00:00",TUMUT3-1,1,NLTS31,330,250,N,GENERATOR,250,"NOT DISPATCHED",,,N,BATCH,"2003/12/03 12:37:45","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2004/01/15 00:00:00",LYA4,1,VLYP4,500,500,Y,GENERATOR,530,SLOW,,,Y,BATCH,"2004/01/15 15:41:23","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2004/01/22 00:00:00",TOORAWF,1,VMWT5,66,21,N,GENERATOR,21,"NOT DISPATCHED",,,N,BATCH,"2004/01/22 15:27:45","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2004/05/25 00:00:00",LKBONNY1,1,SMAY1,33,81,N,GENERATOR,81,"NOT DISPATCHED",,,N,BATCH,"2004/05/25 11:38:08","2009/05/27 10:12:36",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2004/06/22 00:00:00",EDLRGNRD,1,QSPN2,11,2,N,GENERATOR,2,"NOT DISPATCHED",,,N,BATCH,"2004/06/23 09:18:22","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2004/08/10 00:00:00",TOORAWF,1,VMWT5,66,21,N,GENERATOR,21,"NOT DISPATCHED",,,N,BATCH,"2004/08/10 12:43:25","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2004/10/20 00:00:00",GLADNL1,1,QGLL,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2004/10/21 10:57:00","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2004/10/20 00:00:00",GSTONE5,2,QGLD5,275,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"2004/10/21 14:45:59","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2004/12/22 00:00:00",ROCHEDAL,1,QBMH2,11,3,N,GENERATOR,4,"NOT DISPATCHED",,,N,BATCH,"2004/12/22 09:41:46","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",MURR1-8,6,NMUR7,330,95,N,GENERATOR,95,"NOT DISPATCHED",,,N,BATCH,"1998/12/07 15:16:47","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",SWAN_A_5,2,QSWA5,110,68,Y,GENERATOR,68,SLOW,,,Y,BATCH,"1998/11/02 12:11:41","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",PTH02,2,VPTH2,220,105,N,LOAD,115,SLOW,Y,,N,BATCH,"1998/11/02 12:12:02","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1999/01/27 00:00:00",CALLNL1,8,QCAX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"1999/01/28 13:05:08","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/03/22 00:00:00",WG01,7,NWGB,132,50,N,GENERATOR,50,"NOT DISPATCHED",,,Y,BATCH,"2000/03/22 10:51:40","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/05/24 00:00:00",SWANNL1,11,QSWX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/05/25 10:54:30","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",LD03,44,NLDP3,330,500,N,GENERATOR,550,SLOW,,,Y,BATCH,"2000/09/11 10:43:03","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/12/19 00:00:00",MCKAY1,45,VMKP1,220,48,N,GENERATOR,60,SLOW,,,Y,BATCH,"2000/12/19 13:53:29","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2001/09/12 00:00:00",MURR1-9,47,NMUR09,330,95,N,GENERATOR,95,"NOT DISPATCHED",,,N,BATCH,"2001/09/12 08:56:39","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2001/10/09 00:00:00",CALL_A_1,51,QCAA1,132,30,N,GENERATOR,30,SLOW,,,Y,BATCH,"2001/10/09 11:17:25","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2001/12/12 00:00:00",LYGS3,1,VLYP9,500,50,N,GENERATOR,65,FAST,,,N,BATCH,"2001/12/12 07:55:34","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2002/07/09 00:00:00",GLADNL1,1,QGLL,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2002/07/09 13:53:21","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2002/12/04 00:00:00",RT_QLD1,1,QRT1,330,3000,N,LOAD,3000,SLOW,N,,N,BATCH,"2002/12/04 08:55:49","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/05/27 00:00:00",TUMUT3,1,NLTS8,330,1500,Y,GENERATOR,1600,SLOW,,,Y,BATCH,"2003/05/27 10:46:10","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/07/22 00:00:00",BLOWERNG,1,NBLW8,330,80,N,GENERATOR,100,SLOW,,,Y,BATCH,"2003/07/22 14:16:06","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/10/22 00:00:00",TUMUT3-3,1,NLTS33,330,250,N,GENERATOR,250,"NOT DISPATCHED",,,N,BATCH,"2003/10/22 14:30:02","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2004/02/03 00:00:00",LYA2,1,VLYP2,500,500,Y,GENERATOR,540,SLOW,,,Y,BATCH,"2004/02/03 08:53:12","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2004/05/19 00:00:00",ERG_AS,1,QGLA,132,30,N,LOAD,30,"NOT DISPATCHED",Y,,N,BATCH,"2004/05/19 16:43:59","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",MRIDGE,2,QMRP,110,56,N,GENERATOR,56,FAST,,,N,BATCH,"1998/11/02 12:11:40","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",HWPS4,2,VHWP4,220,200,Y,GENERATOR,220,SLOW,,,Y,BATCH,"1998/11/02 12:11:49","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",COLNSV_1,2,QCVL1,132,30,N,GENERATOR,35,SLOW,,,Y,BATCH,"1998/11/02 12:11:59","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",TARONG#2,2,QTRN2,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"1998/11/02 12:12:16","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",TORRB1,2,STSB1,275,200,Y,GENERATOR,210,SLOW,,,Y,BATCH,"1998/11/02 12:12:18","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",SHPUMP,6,NSHP1,330,240,N,LOAD,240,FAST,N,,Y,BATCH,"1998/12/07 15:16:44","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/12/07 00:00:00",SNUG2,7,SSGA2,132,21,N,GENERATOR,21,"NOT DISPATCHED",,,N,BATCH,"1998/12/10 08:11:25","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1999/03/26 00:00:00",NPS2,11,SNPA2,275,265,Y,GENERATOR,280,SLOW,,,Y,BATCH,"1999/03/25 07:34:43","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1999/09/16 00:00:00",CALL_B_2,1,QCAB2,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"1999/09/15 11:32:45","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1999/09/16 00:00:00",MARIAN,9,QPIV,11,18,N,GENERATOR,18,"NOT DISPATCHED",,,N,BATCH,"1999/09/16 12:04:35","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1999/09/24 00:00:00",GSTONE5,15,QGLD5,275,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"1999/09/24 12:42:35","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/02/24 00:00:00",WHILL1,42,QTUL,22,12,N,GENERATOR,12,"NOT DISPATCHED",,,N,BATCH,"2000/03/02 14:21:05","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/05/24 00:00:00",SWAN_A_5,11,QSWA5,110,68,Y,GENERATOR,68,SLOW,,,Y,BATCH,"2000/05/25 10:54:28","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",APS,44,VAPS,220,150,N,GENERATOR,160,SLOW,,,N,BATCH,"2000/09/11 10:37:31","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/28 00:00:00",BROWNMT,12,NBRM,132,4,N,GENERATOR,6,"NOT DISPATCHED",,,Y,BATCH,"2000/09/28 09:42:24","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/12/19 00:00:00",BROWNMT,45,NBRM,132,4,N,GENERATOR,6,"NOT DISPATCHED",,,Y,BATCH,"2000/12/19 13:53:17","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2001/01/18 00:00:00",CALL_A_1,14,QCAA1,132,30,N,GENERATOR,30,SLOW,,,Y,BATCH,"2001/01/18 10:53:21","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2001/06/22 00:00:00",MURR2-1,10,NMUR11,330,137.5,N,GENERATOR,137.5,"NOT DISPATCHED",,,N,BATCH,"2001/06/22 11:13:31","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2001/06/22 00:00:00",TUMUT3-2,10,NLTS,330,250,N,GENERATOR,250,"NOT DISPATCHED",,,N,BATCH,"2001/06/22 11:13:37","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2001/07/24 00:00:00",CALLNL1,46,QCAX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2001/07/24 09:47:11","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2001/09/04 00:00:00",LYA1,3,VLYP1,500,500,Y,GENERATOR,530,SLOW,,,Y,BATCH,"2001/09/04 10:10:57","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2001/09/12 00:00:00",GB01,47,NBKG1,220,50,N,GENERATOR,50,"NOT DISPATCHED",,,Y,BATCH,"2001/09/12 08:56:30","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2001/09/12 00:00:00",TUMUT1-4,47,NUTS14,330,82.4,N,GENERATOR,82.4,"NOT DISPATCHED",,,N,BATCH,"2001/09/12 08:56:43","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2001/09/24 00:00:00",TUMUT2-3,49,NUTS23,330,71.6,N,GENERATOR,71.6,"NOT DISPATCHED",,,N,BATCH,"2001/09/24 09:16:09","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2001/11/08 00:00:00",LADBROK1,32,SPEW1,132,40,N,GENERATOR,50,FAST,,,N,BATCH,"2001/11/08 10:41:20","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2002/05/09 00:00:00",MULGRAVE,1,QCRN,22,2,N,GENERATOR,2,"NOT DISPATCHED",,,N,BATCH,"2002/05/09 08:08:52","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2002/07/09 00:00:00",ER01,1,NEPS1,330,660,Y,GENERATOR,720,SLOW,,,Y,BATCH,"2002/07/09 13:53:14","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2002/09/16 00:00:00",W/HOE#2,1,QWIV2,275,250,Y,GENERATOR,312,FAST,,,Y,BATCH,"2002/09/16 16:56:00","2008/12/10 09:21:32",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/02/20 00:00:00",GUTH-2,1,NGUT2,330,30,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2003/02/21 10:13:09","2008/12/10 09:21:33",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/03/04 00:00:00",SWANNL2,1,QSW1,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2003/03/04 08:58:20","2008/12/10 09:21:33",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/05/27 00:00:00",UPPTUMUT,1,NUTS8,330,616,Y,GENERATOR,700,SLOW,,,Y,BATCH,"2003/05/27 10:46:10","2008/12/10 09:21:33",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/07/22 00:00:00",MURRAY,1,NMUR8,330,1500,Y,GENERATOR,1600,SLOW,,,Y,BATCH,"2003/07/22 14:16:01","2008/12/10 09:21:33",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/07/22 00:00:00",TUMUT1-2,1,NUTS12,330,82.4,N,GENERATOR,82.4,"NOT DISPATCHED",,,N,BATCH,"2003/07/22 14:16:07","2008/12/10 09:21:33",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/10/22 00:00:00",GUTHEGA,1,NGUT8,132,60,Y,GENERATOR,70,SLOW,,,Y,BATCH,"2003/10/22 14:29:54","2008/12/10 09:21:33",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/10/22 00:00:00",PUMP2,1,QWIP2,275,240,N,LOAD,245,FAST,N,,N,BATCH,"2003/10/22 14:30:06","2008/12/10 09:21:33",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/12/02 00:00:00",MURRAY,1,NMUR8,330,1500,Y,GENERATOR,1510,SLOW,,,Y,BATCH,"2003/12/03 12:37:37","2008/12/10 09:21:33",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2003/12/23 00:00:00",EILDON2,1,VEPS2,220,60,Y,GENERATOR,60,SLOW,,,Y,BATCH,"2003/12/23 08:46:23","2008/12/10 09:21:33",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2004/06/01 00:00:00",CALL_A_3,1,QCAA3,132,30,N,GENERATOR,30,SLOW,,,Y,BATCH,"2004/06/01 16:41:22","2008/12/10 09:21:33",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2004/08/17 00:00:00",ROCHEDAL,1,QBMH2,11,3,N,GENERATOR,4,"NOT DISPATCHED",,,N,BATCH,"2004/08/18 13:47:27","2008/12/10 09:21:33",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2004/10/20 00:00:00",OAKEY1,1,QOKY1,110,141,Y,GENERATOR,171,FAST,,,N,BATCH,"2004/10/21 10:57:03","2008/12/10 09:21:33",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2005/01/27 00:00:00",QPS3,1,SQPS3,66,24,N,GENERATOR,25,FAST,,,N,BATCH,"2005/01/27 16:01:33","2008/12/10 09:21:33",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",SWANNL2,2,QSW1,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"1998/11/02 12:11:42","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/10/25 00:00:00",SITHE01,2,NSYW1,33,160,N,GENERATOR,175,FAST,,,Y,BATCH,"1998/11/02 12:12:02","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",STHJST,6,QINF1,22,18,N,GENERATOR,18,"NOT DISPATCHED",,,N,BATCH,"1998/12/07 15:16:39","2008/12/10 09:21:25",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",MURR2-2,6,NMUR11,330,137.5,N,GENERATOR,137.5,"NOT DISPATCHED",,,N,BATCH,"1998/12/07 15:16:48","2008/12/10 09:21:26",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1998/11/29 00:00:00",TUMUT2-2,6,NUTS5,330,71.59999999999998976,N,GENERATOR,71.59999999999998976,"NOT DISPATCHED",,,N,BATCH,"1998/12/07 15:16:50","2008/12/10 09:21:26",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1999/02/26 00:00:00",GSTONE2,11,QGLD2,275,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"1999/02/25 10:20:43","2008/12/10 09:21:26",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1999/05/26 00:00:00",PLAYFB2,19,SPSD2,275,60,N,GENERATOR,63,SLOW,,,Y,BATCH,"1999/05/24 16:37:13","2008/12/10 09:21:26",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1999/09/16 00:00:00",CALL_A_1,9,QCAA1,132,30,N,GENERATOR,30,SLOW,,,Y,BATCH,"1999/09/16 12:04:33","2008/12/10 09:21:26",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"1999/09/24 00:00:00",COLNSNL1,10,QCLX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"1999/09/24 09:44:56","2008/12/10 09:21:26",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/01/14 00:00:00",WGULLY,38,NDT11,11,2,N,GENERATOR,2,"NOT DISPATCHED",,,N,BATCH,"2000/01/28 09:43:32","2008/12/10 09:21:26",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/02/11 00:00:00",KARYNL1,40,QKRX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/02/09 13:05:59","2008/12/10 09:21:26",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/04/05 00:00:00",SNUG3,8,SSGA3,132,21,N,GENERATOR,21,"NOT DISPATCHED",,,N,BATCH,"2000/04/04 17:26:36","2008/12/10 09:21:26",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/05/24 00:00:00",SWAN_A_5,1,QSWA5,110,68,Y,GENERATOR,68,SLOW,,,Y,BATCH,"2000/05/24 11:42:32","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/14 00:00:00",MINTARO,9,SMPS,275,90,Y,GENERATOR,95,FAST,,,Y,BATCH,"2000/07/14 10:17:06","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/27 00:00:00",STAN-3,43,QSTN3,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"2000/07/27 10:21:49","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",STANNL1,44,QSTX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/09/11 10:37:35","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
